"","date","cname","iso3","cases","deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"1963",2020-04-04,"Turkey","TUR",2786,69,20921,425,16,NA
"1964",2020-04-04,"Ukraine","UKR",183,3,987,23,9,NA
"1965",2020-04-04,"United Arab Emirates","ARE",0,0,1024,8,17,NA
"1966",2020-04-04,"USA","USA",32425,1104,277965,7157,32,NA
"1967",2020-04-04,"Uruguay","URY",17,0,386,4,14,NA
"1968",2020-04-04,"Uzbekistan","UZB",37,0,227,2,7,NA
"1969",2020-04-04,"Venezuela, Bolivarian Republic of","VEN",0,0,144,3,9,NA
"1970",2020-04-04,"Viet Nam","VNM",0,0,239,0,12,NA
"1971",2020-04-05,"Afghanistan","AFG",35,1,270,5,7,NA
"1972",2020-04-05,"Albania","ALB",29,2,333,19,12,NA
"1973",2020-04-05,"Andorra","AND",27,1,466,17,13,NA
"1974",2020-04-05,"Algeria","DZA",314,47,1300,130,13,NA
"1975",2020-04-05,"Argentina","ARG",186,6,1451,43,16,NA
"1976",2020-04-05,"Armenia","ARM",34,0,770,7,17,NA
"1977",2020-04-05,"Australia","AUS",139,4,5687,34,26,NA
"1978",2020-04-05,"Austria","AUT",241,18,11766,186,27,NA
"1979",2020-04-05,"Azerbaijan","AZE",78,0,521,5,9,NA
"1980",2020-04-05,"Bahrain","BHR",45,0,688,4,26,NA
"1981",2020-04-05,"Belarus","BLR",43,1,394,5,5,NA
"1982",2020-04-05,"Belgium","BEL",1661,140,18431,1283,29,NA
"1983",2020-04-05,"Bolivia, Plurinational State of","BOL",18,0,157,10,5,NA
"1984",2020-04-05,"Bosnia and Herzegovina","BIH",46,3,632,21,13,NA
"1985",2020-04-05,"Brazil","BRA",1222,73,10278,432,21,NA
"1986",2020-04-05,"Brunei Darussalam","BRN",2,0,135,1,11,NA
"1987",2020-04-05,"Bulgaria","BGR",18,3,503,17,16,NA
"1988",2020-04-05,"Burkina Faso","BFA",14,0,302,16,10,NA
"1989",2020-04-05,"Cambodia","KHM",0,0,114,0,8,NA
"1990",2020-04-05,"Cameroon","CMR",46,1,555,9,5,NA
"1991",2020-04-05,"Canada","CAN",1363,44,13882,231,24,NA
"1992",2020-04-05,"Chile","CHL",424,5,4161,27,19,NA
"1993",2020-04-05,"China","CHN",48,3,82575,3333,77,NA
"1994",2020-04-05,"Colombia","COL",139,7,1406,32,17,NA
"1995",2020-04-05,"Costa Rica","CRI",19,0,435,2,15,NA
"1996",2020-04-05,"Côte d'Ivoire","CIV",27,1,245,2,8,NA
"1997",2020-04-05,"Croatia","HRV",47,4,1126,12,16,NA
"1998",2020-04-05,"Cuba","CUB",19,0,288,6,7,NA
"1999",2020-04-05,"Cyprus","CYP",30,0,426,11,12,NA
"2000",2020-04-05,"Czech Republic","CZE",282,6,4472,59,23,NA
"2001",2020-04-05,"Congo, the Democratic Republic of the","COD",20,5,154,18,3,NA
"2002",2020-04-05,"Denmark","DNK",320,22,4077,161,26,NA
"2003",2020-04-05,"Dominican Republic","DOM",90,9,1578,77,14,NA
"2004",2020-04-05,"Ecuador","ECU",97,27,3465,172,18,NA
"2005",2020-04-05,"Egypt","EGY",206,14,985,66,20,NA
"2006",2020-04-05,"Estonia","EST",57,1,1018,13,21,NA
"2007",2020-04-05,"Faroe Islands","FRO",2,0,181,0,13,NA
"2008",2020-04-05,"Finland","FIN",267,5,1882,25,23,NA
"2009",2020-04-05,"France","FRA",4267,1053,68605,7560,35,NA
"2010",2020-04-05,"Georgia","GEO",9,0,157,0,4,NA
"2011",2020-04-05,"Germany","DEU",5936,184,91714,1342,35,NA
"2012",2020-04-05,"Ghana","GHA",9,0,214,5,9,NA
"2013",2020-04-05,"Guernsey","GGY",22,0,136,2,1,NA
"2014",2020-04-05,"Guinea","GIN",59,0,111,0,0,NA
"2015",2020-04-05,"Honduras","HND",4,7,268,22,7,NA
"2016",2020-04-05,"Hungary","HUN",55,2,733,34,15,NA
"2017",2020-04-05,"Iceland","ISL",53,0,1417,4,23,NA
"2018",2020-04-05,"India","IND",472,9,3374,77,19,NA
"2019",2020-04-05,"Indonesia","IDN",106,10,2092,191,20,NA
"2020",2020-04-05,"Iran","IRN",5275,292,55743,3452,38,NA
"2021",2020-04-05,"Iraq","IRQ",106,2,878,56,20,NA
"2022",2020-04-05,"Ireland","IRL",331,17,4604,137,21,NA
"2023",2020-04-05,"Isle of Man","IMN",12,0,126,1,1,NA
"2024",2020-04-05,"Israel","ISR",590,7,8018,46,22,NA
"2025",2020-04-05,"Italy","ITA",4805,681,124632,15362,41,NA
"2026",2020-04-05,"Japan","JPN",336,1,3271,70,43,NA
"2027",2020-04-05,"Jersey","JEY",5,1,123,3,1,NA
"2028",2020-04-05,"Jordan","JOR",24,0,323,5,12,NA
"2029",2020-04-05,"Kazakhstan","KAZ",0,0,460,3,9,NA
"2030",2020-04-05,"Kenya","KEN",4,0,126,4,2,NA
"2031",2020-04-05,"Kuwait","KWT",137,1,479,1,22,NA
"2032",2020-04-05,"Kyrgyzstan","KGZ",0,0,144,1,4,NA
"2033",2020-04-05,"Latvia","LVA",16,0,509,1,15,NA
"2034",2020-04-05,"Lebanon","LBN",26,1,520,17,19,NA
"2035",2020-04-05,"Lithuania","LTU",0,0,771,9,14,NA
"2036",2020-04-05,"Luxembourg","LUX",117,0,2729,31,18,NA
"2037",2020-04-05,"Malaysia","MYS",150,4,3483,57,26,NA
"2038",2020-04-05,"Malta","MLT",11,0,213,0,12,NA
"2039",2020-04-05,"Mauritius","MUS",10,0,196,7,7,NA
"2040",2020-04-05,"Mexico","MEX",202,19,1890,79,17,NA
"2041",2020-04-05,"Moldova, Republic of","MDA",161,4,752,12,12,NA
"2042",2020-04-05,"Montenegro","MNE",27,0,201,2,4,NA
"2043",2020-04-05,"Morocco","MAR",211,15,919,59,13,NA
"2044",2020-04-05,"Netherlands","NLD",904,164,16627,1651,29,"Netherlands"
"2045",2020-04-05,"New Zealand","NZL",48,0,872,1,13,NA
"2046",2020-04-05,"Niger","NER",22,0,120,5,0,NA
"2047",2020-04-05,"Nigeria","NGA",20,2,210,4,5,NA
"2048",2020-04-05,"Macedonia, the former Yugoslav Republic of","MKD",53,5,483,17,13,NA
"2049",2020-04-05,"Norway","NOR",302,6,5510,50,29,NA
"2050",2020-04-05,"Oman","OMN",46,1,277,2,9,NA
"2051",2020-04-05,"Pakistan","PAK",159,4,2450,35,19,NA
"2052",2020-04-05,"Panama","PAN",128,5,1801,46,17,NA
"2053",2020-04-05,"Paraguay","PRY",8,0,104,3,0,NA
"2054",2020-04-05,"Peru","PER",151,12,1746,73,18,NA
"2055",2020-04-05,"Philippines","PHL",76,8,3094,144,21,NA
"2056",2020-04-05,"Poland","POL",244,8,3627,79,21,NA
"2057",2020-04-05,"Portugal","PRT",638,20,10524,266,22,NA
"2058",2020-04-05,"Puerto Rico","PRI",74,3,452,18,7,NA
"2059",2020-04-05,"Qatar","QAT",376,0,1325,3,24,NA
"2060",2020-04-05,"Romania","ROU",430,8,3613,141,21,NA
"2061",2020-04-05,"Russian Federation","RUS",582,9,4731,43,18,NA
"2062",2020-04-05,"Rwanda","RWA",13,0,102,0,0,NA
"2063",2020-04-05,"San Marino","SMR",8,0,259,32,19,NA
"2064",2020-04-05,"Saudi Arabia","SAU",294,8,2179,29,20,NA
"2065",2020-04-05,"Senegal","SEN",12,1,219,2,9,NA
"2066",2020-04-05,"Serbia","SRB",148,5,1624,44,16,NA
"2067",2020-04-05,"Singapore","SGP",75,1,1189,6,35,NA
"2068",2020-04-05,"Slovakia","SVK",21,0,471,0,17,NA
"2069",2020-04-05,"Slovenia","SVN",43,2,977,22,22,NA
"2070",2020-04-05,"South Africa","ZAF",80,2,1585,9,17,NA
"2071",2020-04-05,"South Korea","KOR",81,6,10237,183,44,NA
"2072",2020-04-05,"Spain","ESP",7026,809,124736,11744,33,NA
"2073",2020-04-05,"Sri Lanka","LKA",8,1,159,5,11,NA
"2074",2020-04-05,"Sweden","SWE",365,40,6443,373,29,NA
"2075",2020-04-05,"Switzerland","CHE",783,59,20489,666,29,NA
"2076",2020-04-05,"Taiwan, Province of China","TWN",8,0,363,5,17,NA
"2077",2020-04-05,"Thailand","THA",191,4,2169,23,20,NA
"2078",2020-04-05,"Trinidad and Tobago","TTO",3,0,103,6,1,NA
"2079",2020-04-05,"Tunisia","TUN",40,5,495,18,11,NA
"2080",2020-04-05,"Turkey","TUR",3013,76,23934,501,17,NA
"2081",2020-04-05,"Ukraine","UKR",109,5,1096,28,10,NA
"2082",2020-04-05,"United Arab Emirates","ARE",481,2,1505,10,18,NA
"2083",2020-04-05,"USA","USA",34272,1344,312237,8501,33,NA
"2084",2020-04-05,"Uruguay","URY",14,1,400,5,15,NA
"2085",2020-04-05,"Uzbekistan","UZB",39,0,266,2,8,NA
"2086",2020-04-05,"Venezuela, Bolivarian Republic of","VEN",0,2,144,5,10,NA
"2087",2020-04-05,"Viet Nam","VNM",1,0,240,0,13,NA
"2088",2020-04-06,"Afghanistan","AFG",29,2,299,7,8,"Afghanistan"
"2089",2020-04-06,"Albania","ALB",28,2,361,21,13,"Albania"
"2090",2020-04-06,"Andorra","AND",35,1,501,18,14,"Andorra"
"2091",2020-04-06,"Algeria","DZA",20,22,1320,152,14,"Algeria"
"2092",2020-04-06,"Argentina","ARG",103,3,1554,46,17,"Argentina"
"2093",2020-04-06,"Armenia","ARM",52,0,822,7,18,"Armenia"
"2094",2020-04-06,"Australia","AUS",57,2,5744,36,27,"Australia"
"2095",2020-04-06,"Austria","AUT",217,18,11983,204,28,"Austria"
"2096",2020-04-06,"Azerbaijan","AZE",63,2,584,7,10,"Azerbaijan"
"2097",2020-04-06,"Bahrain","BHR",12,0,700,4,27,"Bahrain"
"2098",2020-04-06,"Belarus","BLR",170,3,564,8,6,"Belarus"
"2099",2020-04-06,"Belgium","BEL",1260,164,19691,1447,30,"Belgium"
"2100",2020-04-06,"Bolivia, Plurinational State of","BOL",26,1,183,11,6,"Bolivia, Plurinational State of"
"2101",2020-04-06,"Bosnia and Herzegovina","BIH",31,3,663,24,14,"Bosnia and Herzegovina"
"2102",2020-04-06,"Brazil","BRA",852,54,11130,486,22,"Brazil"
"2103",2020-04-06,"Brunei Darussalam","BRN",0,0,135,1,12,"Brunei Darussalam"
"2104",2020-04-06,"Bulgaria","BGR",28,3,531,20,17,"Bulgaria"
"2105",2020-04-06,"Burkina Faso","BFA",43,1,345,17,11,"Burkina Faso"
"2106",2020-04-06,"Cambodia","KHM",0,0,114,0,9,"Cambodia"
"2107",2020-04-06,"Cameroon","CMR",95,0,650,9,6,"Cameroon"
"2108",2020-04-06,"Canada","CAN",1614,49,15496,280,25,"Canada"
"2109",2020-04-06,"Chile","CHL",310,7,4471,34,20,"Chile"
"2110",2020-04-06,"China","CHN",67,2,82642,3335,78,"China"
"2111",2020-04-06,"Colombia","COL",79,3,1485,35,18,"Colombia"
"2112",2020-04-06,"Costa Rica","CRI",19,0,454,2,16,"Costa Rica"
"2113",2020-04-06,"Côte d'Ivoire","CIV",16,1,261,3,9,"Côte d'Ivoire"
"2114",2020-04-06,"Croatia","HRV",56,3,1182,15,17,"Croatia"
"2115",2020-04-06,"Cuba","CUB",32,2,320,8,8,"Cuba"
"2116",2020-04-06,"Cyprus","CYP",20,3,446,14,13,"Cyprus"
"2117",2020-04-06,"Czech Republic","CZE",115,8,4587,67,24,"Czech Republic"
"2118",2020-04-06,"Congo, the Democratic Republic of the","COD",0,0,154,18,4,"Congo, the Democratic Republic of the"
"2119",2020-04-06,"Denmark","DNK",292,18,4369,179,27,"Denmark"
"2120",2020-04-06,"Dominican Republic","DOM",167,5,1745,82,15,"Dominican Republic"
"2121",2020-04-06,"Ecuador","ECU",181,8,3646,180,19,"Ecuador"
"2122",2020-04-06,"Egypt","EGY",85,5,1070,71,21,"Egypt"
"2123",2020-04-06,"Estonia","EST",79,2,1097,15,22,"Estonia"
"2124",2020-04-06,"Faroe Islands","FRO",0,0,181,0,14,"Faroe Islands"
"2125",2020-04-06,"Finland","FIN",45,3,1927,28,24,"Finland"
"2126",2020-04-06,"France","FRA",1873,518,70478,8078,36,"France"
"2127",2020-04-06,"Georgia","GEO",17,2,174,2,5,"Georgia"
"2128",2020-04-06,"Germany","DEU",3677,92,95391,1434,36,"Germany"
"2129",2020-04-06,"Ghana","GHA",0,0,214,5,10,"Ghana"
"2130",2020-04-06,"Gibraltar","GIB",5,0,103,1,0,"Gibraltar"
"2131",2020-04-06,"Guam","GUM",17,0,110,4,0,"Guam"
"2132",2020-04-06,"Guernsey","GGY",18,1,154,3,2,"Guernsey"
"2133",2020-04-06,"Guinea","GIN",10,5,121,5,1,"Guinea"
"2134",2020-04-06,"Honduras","HND",30,0,298,22,8,"Honduras"
"2135",2020-04-06,"Hungary","HUN",11,4,744,38,16,"Hungary"
"2136",2020-04-06,"Iceland","ISL",69,0,1486,4,24,"Iceland"
"2137",2020-04-06,"India","IND",693,32,4067,109,20,"India"
"2138",2020-04-06,"Indonesia","IDN",181,7,2273,198,21,"Indonesia"
"2139",2020-04-06,"Iran","IRN",2483,151,58226,3603,39,"Iran"
"2140",2020-04-06,"Iraq","IRQ",83,5,961,61,21,"Iraq"
"2141",2020-04-06,"Ireland","IRL",507,21,5111,158,22,"Ireland"
"2142",2020-04-06,"Isle of Man","IMN",1,0,127,1,2,"Isle of Man"
"2143",2020-04-06,"Israel","ISR",412,3,8430,49,23,"Israel"
"2144",2020-04-06,"Italy","ITA",4316,527,128948,15889,42,"Italy"
"2145",2020-04-06,"Japan","JPN",383,3,3654,73,44,"Japan"
"2146",2020-04-06,"Jersey","JEY",32,0,155,3,2,"Jersey"
"2147",2020-04-06,"Jordan","JOR",22,0,345,5,13,"Jordan"
"2148",2020-04-06,"Kazakhstan","KAZ",71,2,531,5,10,"Kazakhstan"
"2149",2020-04-06,"Kenya","KEN",16,0,142,4,3,"Kenya"
"2150",2020-04-06,"Kuwait","KWT",77,0,556,1,23,"Kuwait"
"2151",2020-04-06,"Kyrgyzstan","KGZ",72,3,216,4,5,"Kyrgyzstan"
"2152",2020-04-06,"Latvia","LVA",24,0,533,1,16,"Latvia"
"2153",2020-04-06,"Lebanon","LBN",7,1,527,18,20,"Lebanon"
"2154",2020-04-06,"Lithuania","LTU",40,4,811,13,15,"Lithuania"
"2155",2020-04-06,"Luxembourg","LUX",75,5,2804,36,19,"Luxembourg"
"2156",2020-04-06,"Malaysia","MYS",179,4,3662,61,27,"Malaysia"
"2157",2020-04-06,"Malta","MLT",21,0,234,0,13,"Malta"
"2158",2020-04-06,"Mauritius","MUS",31,0,227,7,8,"Mauritius"
"2159",2020-04-06,"Mexico","MEX",253,15,2143,94,18,"Mexico"
"2160",2020-04-06,"Moldova, Republic of","MDA",112,3,864,15,13,"Moldova, Republic of"
"2161",2020-04-06,"Montenegro","MNE",13,0,214,2,5,"Montenegro"
"2162",2020-04-06,"Morocco","MAR",102,11,1021,70,14,"Morocco"
"2163",2020-04-06,"New Zealand","NZL",39,0,911,1,14,"New Zealand"
"2164",2020-04-06,"Niger","NER",64,5,184,10,1,"Niger"
"2165",2020-04-06,"Nigeria","NGA",22,1,232,5,6,"Nigeria"
"2166",2020-04-06,"Macedonia, the former Yugoslav Republic of","MKD",0,0,483,17,14,"Macedonia, the former Yugoslav Republic of"
"2167",2020-04-06,"Norway","NOR",130,8,5640,58,30,"Norway"
"2168",2020-04-06,"Oman","OMN",21,0,298,2,10,"Oman"
"2169",2020-04-06,"Pakistan","PAK",827,15,3277,50,20,"Pakistan"
"2170",2020-04-06,"Palestine, State of","PSE",62,0,217,1,7,"Palestine, State of"
"2171",2020-04-06,"Panama","PAN",187,8,1988,54,18,"Panama"
"2172",2020-04-06,"Paraguay","PRY",9,2,113,5,1,"Paraguay"
"2173",2020-04-06,"Peru","PER",535,10,2281,83,19,"Peru"
"2174",2020-04-06,"Philippines","PHL",152,8,3246,152,22,"Philippines"
"2175",2020-04-06,"Poland","POL",475,15,4102,94,22,"Poland"
"2176",2020-04-06,"Portugal","PRT",754,29,11278,295,23,"Portugal"
"2177",2020-04-06,"Puerto Rico","PRI",23,2,475,20,8,"Puerto Rico"
"2178",2020-04-06,"Qatar","QAT",279,1,1604,4,25,"Qatar"
"2179",2020-04-06,"Romania","ROU",251,7,3864,148,22,"Romania"
"2180",2020-04-06,"Russian Federation","RUS",658,2,5389,45,19,"Russian Federation"
"2181",2020-04-06,"Rwanda","RWA",2,0,104,0,1,"Rwanda"
"2182",2020-04-06,"San Marino","SMR",7,0,266,32,20,"San Marino"
"2183",2020-04-06,"Saudi Arabia","SAU",206,5,2385,34,21,"Saudi Arabia"
"2184",2020-04-06,"Senegal","SEN",3,0,222,2,10,"Senegal"
"2185",2020-04-06,"Serbia","SRB",284,7,1908,51,17,"Serbia"
"2186",2020-04-06,"Singapore","SGP",120,0,1309,6,36,"Singapore"
"2187",2020-04-06,"Slovakia","SVK",14,0,485,0,18,"Slovakia"
"2188",2020-04-06,"Slovenia","SVN",20,6,997,28,23,"Slovenia"
"2189",2020-04-06,"South Africa","ZAF",70,2,1655,11,18,"South Africa"
"2190",2020-04-06,"South Korea","KOR",47,3,10284,186,45,"South Korea"
"2191",2020-04-06,"Spain","ESP",6023,674,130759,12418,34,"Spain"
"2192",2020-04-06,"Sri Lanka","LKA",7,0,166,5,12,"Sri Lanka"
"2193",2020-04-06,"Sweden","SWE",387,28,6830,401,30,"Sweden"
"2194",2020-04-06,"Switzerland","CHE",576,49,21065,715,30,"Switzerland"
"2195",2020-04-06,"Taiwan, Province of China","TWN",0,0,363,5,18,"Taiwan, Province of China"
"2196",2020-04-06,"Thailand","THA",51,3,2220,26,21,"Thailand"
"2197",2020-04-06,"Trinidad and Tobago","TTO",1,1,104,7,2,"Trinidad and Tobago"
"2198",2020-04-06,"Tunisia","TUN",58,1,553,19,12,"Tunisia"
"2199",2020-04-06,"Turkey","TUR",3135,73,27069,574,18,"Turkey"
"2200",2020-04-06,"Ukraine","UKR",155,4,1251,32,11,"Ukraine"
"2201",2020-04-06,"United Arab Emirates","ARE",294,0,1799,10,19,"United Arab Emirates"
"2202",2020-04-06,"USA","USA",25398,1146,337635,9647,34,"USA"
"2203",2020-04-06,"Uruguay","URY",6,1,406,6,16,"Uruguay"
"2204",2020-04-06,"Uzbekistan","UZB",76,0,342,2,9,"Uzbekistan"
"2205",2020-04-06,"Venezuela, Bolivarian Republic of","VEN",4,0,148,5,11,"Venezuela, Bolivarian Republic of"
"2206",2020-04-06,"Viet Nam","VNM",1,0,241,0,14,"Viet Nam"
